Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
21380,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Tamiops,maritimus,"(Bonhote, 1900)",,,,,"",Maritime Striped Squirrel,,,LC,,3.1,2008,stable,N
21381,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Tamiops,rodolphii,"(Milne-Edwards, 1867)",,,,,Tamiops rodolphei  ,Cambodian Striped Squirrel,,,LC,,3.1,2008,stable,N
21382,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,SCIURIDAE,Tamiops,swinhoei,"(Milne-Edwards, 1874)",,,,,"",Swinhoe's Striped Squirrel,,,LC,,3.1,2008,stable,N
136772,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Tapecomys,primus,"Anderson & Yates, 2000",,,,,"",,,,LC,,3.1,2008,decreasing,N
21453,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,achates,"Thomas, 1915",,,,,"",Indonesian Tomb Bat,,,DD,,3.1,2008,unknown,N
21452,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,australis,"Gould, 1854",,,,,Taphozous fumosus  ,"Coastal Sheath-tailed Bat, Coastal Tomb Bat, Southern Sheath-tailed Bat",,,NT,,3.1,2008,decreasing,N
21454,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,georgianus,"Thomas, 1915",,,,,"","Common Sheath-tailed Bat, Sharp-nosed Tomb Bat",,,LC,,3.1,2008,stable,N
21455,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,hamiltoni,"Thomas, 1920",,,,,"",Hamilton's Tomb Bat,,,DD,,3.1,2008,unknown,N
21456,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,hildegardeae,"Thomas, 1909",,,,,"",Hildegarde's Tomb Bat,,,VU,B1ab(iii),3.1,2008,decreasing,N
21457,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,hilli,"Kitchener, 1980",,,,,"","Hill's Sheath-tailed Bat, Hill's Tomb Bat",,,LC,,3.1,2008,stable,N
21458,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,kapalgensis,"McKean & Friend, 1979",,,,,"","Arnhem Sheath-tailed Bat, Arnham Tomb Bat",,,LC,,3.1,2008,unknown,N
21459,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,longimanus,"Hardwicke, 1825",,,,,Taphozous brevicaudus  |Taphozous cantorii  |Taphozous fulvidus  ,Long-winged Tomb Bat,,,LC,,3.1,2008,stable,N
21460,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,mauritianus,"É. Geoffroy, 1818",,,,,"","Mauritian Tomb Bat, Taphozous bat of Mauritius, Tomb Bat",,,LC,,3.1,2008,unknown,N
21461,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,melanopogon,"Temminck, 1841",,,,,Taphozous bicolor  |Taphozous phillipenensis  |Taphozous solifer  ,Black-bearded Tomb Bat,,,LC,,3.1,2008,unknown,N
21462,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,nudiventris,"Cretzschmar, 1830",,,,,"",Naked-rumped Tomb Bat,,,LC,,3.1,2008,stable,N
21463,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,perforatus,"É. Geoffroy, 1818",,,,,Taphozous sudani|Taphozous sudani australis|Taphozous sudani rhodesia,"Egyptian Tomb Bat, Geoffroy's Tomb Bat, African Taphozous, Perforated Taphozous bat, Tomb Bat",,,LC,,3.1,2008,stable,N
21465,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,theobaldi,"Dobson, 1872",,,,,"","Theobold's Bat, Theobald's Tomb Bat",,,LC,,3.1,2008,unknown,N
21466,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Taphozous,troughtoni,"Tate, 1952",,,,,"",Troughton's Sheath-tailed Bat,,,LC,,3.1,2008,stable,N
21471,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,bairdii,"(Gill, 1865)",,,,,"","Baird's Tapir, Central American Tapir",Tapir De Baird,"Danta, Anteburro, Dante, Danto, Macho De Monte, Tapir Centroamericano",EN,A2abcd+3bce,3.1,2008,decreasing,N
21472,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,indicus,"Desmarest, 1819",,,,,"","Asian Tapir, Indian Tapir, Malayan Tapir, Malay Tapir, Asiatic Tapir","Tapir À Chabraque, Tapir À Dos Blanc, Tapir De L'Inde, Tapir Malais",Tapir De La India,EN,A2cd,3.1,2008,decreasing,N
21473,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,pinchaque,"(Roulin, 1829)",,,,,"","Mountain Tapir, Woolly Tapir, Andean Tapir","Tapir Des Andes, Tapir Pinchaque","Danta De Montaña, Danta Cordillerana, Danta De Páramo, Danta Lanuda, Danta Negra, Gran Bestia, Pinchaque, Tapir Andino",EN,A2cd+3cd; C1,3.1,2008,decreasing,N
21474,ANIMALIA,CHORDATA,MAMMALIA,PERISSODACTYLA,TAPIRIDAE,Tapirus,terrestris,"(Linnaeus, 1758)",,,,,"","Lowland Tapir, South American Tapir, Brazilian Tapir","Tapir D'Amérique, Tapir Terrestre","Anta Brasileña, Danta, Danta Amazónica, Gran Bestia, Tapir Brasileño",VU,A2cde+3cde,3.1,2008,decreasing,N
40583,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,TARSIPEDIDAE,Tarsipes,rostratus,"Gervais & Verreaux, 1842",,,,,"",Honey Possum,,,LC,,3.1,2008,stable,N
21488,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,bancanus,"Horsfield, 1821",,,,,Tarsius natunensis  ,"Horsfield's Tarsier, Western Tarsier, Horsfield's Tarsier",Tarsier De Bornéo,,VU,A2cd,3.1,2008,decreasing,N
21489,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,dentatus,"Miller & Hollister, 1921",,,,,Tarsius dianae  ,"Dian's Tarsier, Diana Tarsier",,,VU,A4c,3.1,2008,decreasing,N
136319,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,lariang,"Merker & Groves, 2006",,,,,"",Lariang Tarsier,,,DD,,3.1,2008,decreasing,N
21494,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,pelengensis,"Sody, 1949",,,,,"","Peleng Tarsier, Peleng Island Tarsier",,,EN,B1ab(iii),3.1,2008,decreasing,N
21490,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,pumilus,"Miller & Hollister, 1921",,,,,"","Pygmy Tarsier, Lesser Spectral Tarsier, Mountain Tarsier, Sulawesi Mountain Tarsier",,Tarsero Piemeno,DD,,3.1,2008,decreasing,N
21493,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,sangirensis,"Meyer, 1897",,,,,"","Sangihe Tarsier, Sangihe Island Tarsier",,,EN,"B1ab(ii,iii)",3.1,2013,decreasing,N
21492,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,syrichta,"(Linnaeus, 1758)",,,,,Tarsius carbonarius  |Tarsius fraterculus  |Tarsius philippinensis  ,"Philippine Tarsier, Phillipine Tarsier",Tarsier Des Philippines,,NT,,3.1,2008,decreasing,N
21491,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,tarsier,"(Erxleben, 1777)",,,,,Tarsius buffonii  |Tarsius daubentonii  |Tarsius fuscomanus  |Tarsius fuscus  |Tarsius macrotarsos  |Tarsius pallassii  |Tarsius podje  |Tarsius spectrum  |Tarsius spectrum  ,"Spectral Tarsier, Sulawesi Tarsier, Eastern Tarsier",Tarsier Des Célèbes,,VU,A2c,3.1,2008,decreasing,N
179234,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,tumpara,"Shekelle, Groves, Merker & Supriatna, 2008",,,,,"",Siau Island Tarsier,,,CR,"A2acd; B1b(ii,iii)",3.1,2013,decreasing,N
195277,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,TARSIIDAE,Tarsius,wallacei,"Merker, Driller, Dahruddin, Wirdateti, Sinaga, Perwitasari-Farajallah & Shekelle, 2010",,,,,"",Wallace's Tarsier,,,DD,,3.1,2013,decreasing,N
21495,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tarsomys,apoensis,"Mearns, 1905",,,,,"","Dusky Tarsomys, Long-footed Rat",,,LC,,3.1,2008,stable,N
21496,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tarsomys,echinatus,"Musser & Heaney, 1992",,,,,"","Spiny Tarsomys, Spiny Long-footed Rat, Mindanao Spiny Rat",,,VU,A4c,3.1,2008,decreasing,N
21500,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Tasmacetus,shepherdi,"Oliver, 1937",,,,,"","Shepherd's Beaked Whale, Tasman Whale, Tasman Beaked Whale",Tasmacète,Ballena Picuda De Shepherd,DD,,3.1,2008,unknown,N
21507,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tateomys,macrocercus,"Musser, 1982",,,,,"","Long-tailed Sulawesian Shrew Rat, Long-tailed Shrew Rat",,,DD,,3.1,2008,unknown,N
21508,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tateomys,rhinogradoides,"Musser, 1969",,,,,"","Tate's Sulawesian Shrew Rat, Tate's Shrew Rat",,,DD,,3.1,2008,stable,N
21514,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tatera,indica,"(Hardwicke, 1807)",,,,,"",Indian Gerbil,,,LC,,3.1,2008,unknown,N
21521,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,arenarius,"Robbins, 1974",,,,,"","Robbins's Tateril, Sahel Gerbil",,,LC,,3.1,2008,unknown,N
21522,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,congicus,"Thomas, 1915",,,,,"","Congo Gerbil, Congo Tateril",,,LC,,3.1,2008,unknown,N
21523,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,emini,"(Thomas, 1892)",,,,,Taterillus harringtoni  ,"Emin's Gerbil, Emin's Tateril",,,LC,,3.1,2008,unknown,N
21524,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,gracilis,"(Thomas, 1892)",,,,,"","Gracile Tateril, Slender Gerbil",,,LC,,3.1,2008,stable,N
21526,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,lacustris,"(Thomas & Wroughton, 1907)",,,,,"","Lake Chad Gerbil, Lake Chad Tateril",,,LC,,3.1,2008,unknown,N
21527,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,petteri,"Gautun, Tranier & Sicard, 1985",,,,,"","Petter's Gerbil, Petter's Tateril",,,LC,,3.1,2008,stable,N
21528,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,pygargus,"(F. Cuvier, 1838)",,,,,"","Senegal Gerbil, Senegal Tateril",,,LC,,3.1,2008,stable,N
45077,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,tranieri,"Dobigny, Granjon, Aniskin, Ba & Volobouev, 2003",,,,,"",Tranieri's Tateril,,,LC,,3.1,2008,unknown,N
41663,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Taxidea,taxus,"(Schreber, 1777)",,,,,"",American Badger,,,LC,,3.1,2008,decreasing,N
41778,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Tayassu,pecari,"(Link, 1795)",,,,,Sus pecari,White-lipped Peccary,Pécari à lèvres blanches,"Cariblanco, Chancho de Monte, Pecari de Labios Blanco",VU,A2bcde+3bcde,3.1,2013,decreasing,N
40595,ANIMALIA,CHORDATA,MAMMALIA,AFROSORICIDA,TENRECIDAE,Tenrec,ecaudatus,"(Schreber, 1778)",,,,,"","Tailess Tenrec, Common Tenrec",,,LC,,3.1,2015,stable,N
21661,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Tetracerus,quadricornis,"(de Blainville, 1816)",,,,,"","Four-horned Antelope, Chousingha","Antilope À Quatre Cornes, Antilope A Quatre Cornes, Tétracère",Antílope De Cuatro Cuernos,VU,C2a(i),3.1,2008,decreasing,N
21690,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thallomys,loringi,"(Heller, 1909)",,,,,"",Loring's Rat,,,LC,,3.1,2008,unknown,N
21691,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thallomys,nigricauda,"(Thomas, 1882)",,,,,"",Black-tailed Tree Rat,,,LC,,3.1,2008,unknown,N
21692,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thallomys,paedulcus,"(Sundevall, 1846)",,,,,"",Acacia Rat,,,LC,,3.1,2008,unknown,N
21693,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thallomys,shortridgei,"Thomas & Hinton, 1923",,,,,"","Shortridge's Rat, Shortrige's Rat",,,DD,,3.1,2008,unknown,N
21694,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thalpomys,cerradensis,"Hershkovitz, 1990",,,,,"",Cerrado Mouse,,,LC,,3.1,2008,unknown,N
21695,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thalpomys,lasiotis,"Thomas, 1916",,,,,Akodon reinhardti  ,Hairy-eared Cerrado Mouse,,,LC,,3.1,2008,unknown,N
21703,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thamnomys,kempi,"Dollman, 1911",,,,,Thamnomys major  ,Kemp's Thicket Rat,,,VU,B1ab(iii),3.1,2008,unknown,N
45078,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thamnomys,schoutedeni,"Hatt, 1934",,,,,"",Schouteden's Thicket Rat,,,DD,,3.1,2008,unknown,N
21702,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thamnomys,venustus,"Thomas, 1907",,,,,"",Charming Thicket Rat,,,VU,B1ab(iii),3.1,2008,decreasing,N
750,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thaptomys,nigrita,"(Lichtenstein, 1830)",,,,,Akodon nigrita  ,Blackish Grass Mouse,,Raton Subterraneo,LC,,3.1,2008,unknown,N
21744,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Theropithecus,gelada,"(Rüppell, 1835)",,,,,"",Gelada Baboon,Gelada,,LC,,3.1,2008,decreasing,N
136667,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,apeco,"L. Leo & Gardner, 1993",,,,,"",,,,VU,D2,3.1,2008,unknown,N
21769,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,aureus,"(Tomes, 1860)",,,,,"",Golden Oldfield Mouse,,,LC,,3.1,2008,decreasing,N
21770,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,baeops,"(Thomas, 1899)",,,,,"",Beady-eyed Mouse,,,LC,,3.1,2008,decreasing,N
21771,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,bombycinus,"Anthony, 1925",,,,,"",Silky Oldfield Mouse,,,DD,,3.1,2008,unknown,N
136413,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,caudivarius,"Anthony, 1923",,,,,"",,,,LC,,3.1,2008,decreasing,N
21772,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,cinereiventer,"J.A. Allen, 1912",,,,,"",Ashy-bellied Oldfield Mouse,,,LC,,3.1,2008,decreasing,N
21773,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,cinereus,"(Thomas, 1882)",,,,,"",Ash-colored Oldfield Mouse,,,LC,,3.1,2008,stable,N
136822,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,cinnameus,"Anthony, 1924",,,,,"",,,,LC,,3.1,2008,unknown,N
21774,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,daphne,"Thomas, 1917",,,,,"",Daphne's Oldfield Mouse,,,LC,,3.1,2008,unknown,N
21775,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,eleusis,"Thomas, 1926",,,,,"",Peruvian Oldfield Mouse,,,LC,,3.1,2008,unknown,N
136345,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,erro,"Anthony, 1926",,,,,"",,,,LC,,3.1,2008,unknown,N
21776,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,gracilis,"Thomas, 1917",,,,,"",Slender Oldfield Mouse,,,NT,,3.1,2008,decreasing,N
136762,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,hudsoni,"Anthony, 1923",,,,,"",,,,DD,,3.1,2008,unknown,N
21777,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,hylophilus,"Osgood, 1912",,,,,"",Woodland Oldfield Mouse,,,EN,B1ab(iii),3.1,2008,decreasing,N
21778,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,incanus,"(Thomas, 1894)",,,,,"",Inca Oldfield Mouse,,,VU,"B2ab(i,ii,iii)",3.1,2008,decreasing,N
21779,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,ischyrus,"Osgood, 1914",,,,,Thomasomys ischyurus  ,Strong-tailed Oldfield Mouse,,,VU,"B2ab(ii,iii,iv)",3.1,2008,decreasing,N
21780,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,kalinowskii,"(Thomas, 1894)",,,,,"",Kalinowski's Oldfield Mouse,,,VU,"B1ab(i,iii)",3.1,2008,decreasing,N
21781,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,ladewi,"Anthony, 1926",,,,,"",Ladew's Oldfield Mouse,,,LC,,3.1,2008,unknown,N
21782,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,laniger,"(Thomas, 1895)",,,,,"","Butcher Oldfield Mouse, Butcher, Oldfield Mouse",,,LC,,3.1,2008,stable,N
136480,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,macrotis,"Gardner & Romo, 1993",,,,,"",,,,VU,D2,3.1,2008,decreasing,N
21783,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,monochromos,"Bangs, 1900",,,,,"",Unicolored Oldfield Mouse,,,EN,"B1ab(i,iii)",3.1,2008,decreasing,N
21784,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,niveipes,"(Thomas, 1896)",,,,,"",Snow-footed Oldfield Mouse,,,LC,,3.1,2008,unknown,N
21785,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,notatus,"Thomas, 1917",,,,,"",Distinguished Oldfield Mouse,,,LC,,3.1,2008,decreasing,N
136575,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,onkiro,"Luna & Pacheco, 2002",,,,,"",,,,VU,D2,3.1,2008,decreasing,N
21786,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,oreas,"Anthony, 1926",,,,,"",Montane Oldfield Mouse,,,LC,,3.1,2008,unknown,N
21787,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,paramorum,"Thomas, 1898",,,,,"",Paramo Oldfield Mouse,,,LC,,3.1,2008,unknown,N
136506,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,popayanus,"J.A. Allen, 1912",,,,,Thomasomys nicefori  ,,,,DD,,3.1,2008,unknown,N
136312,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,praetor,"(Thomas, 1900)",,,,,"",,,,DD,,3.1,2008,unknown,N
21788,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,pyrrhonotus,"Thomas, 1886",,,,,"",Thomas's Oldfield Mouse,,,VU,A2a,3.1,2008,decreasing,N
21789,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,rhoadsi,"Stone, 1914",,,,,"",Rhoads's Oldfield Mouse,,,LC,,3.1,2008,stable,N
21790,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,rosalinda,"Thomas & St. Leger, 1926",,,,,"",Rosalinda's Oldfield Mouse,,,DD,,3.1,2008,decreasing,N
21791,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,silvestris,"Anthony, 1924",,,,,"",Forest Oldfield Mouse,,,LC,,3.1,2008,decreasing,N
21792,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,taczanowskii,"(Thomas, 1882)",,,,,"",Taczanowski's Oldfield Mouse,,,LC,,3.1,2008,unknown,N
136487,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,ucucha,"Voss, 2003",,,,,"",,,,VU,D2,3.1,2008,decreasing,N
21793,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,vestitus,"(Thomas, 1898)",,,,,"",Dressy Oldfield Mouse,,,LC,,3.1,2008,unknown,N
136349,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,vulcani,"(Thomas, 1898)",,,,,"",,,,DD,,3.1,2008,unknown,N
21799,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Thomomys,bottae,"(Eydoux & Gervais, 1836)",,,,,"",Botta's Pocket Gopher,,,LC,,3.1,2008,stable,N
42594,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Thomomys,bulbivorus,"(Richardson, 1829)",,,,,"",Camas Pocket Gopher,,,LC,,3.1,2008,stable,N
42595,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Thomomys,clusius,"Coues, 1875",,,,,"",Wyoming Pocket Gopher,,,LC,,3.1,2008,unknown,N
21809,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Thomomys,idahoensis,"Merriam, 1901",,,,,"",Idaho Pocket Gopher,,,LC,,3.1,2008,unknown,N
21810,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Thomomys,mazama,"Merriam, 1897",,,,,"","Western Pocket Gopher, Puget Sound Pocket Gopher, Mazama Pocket Gopher",,,LC,,3.1,2008,decreasing,N
42596,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Thomomys,monticola,"J.A. Allen, 1893",,,,,"",Mountain Pocket Gopher,,,LC,,3.1,2008,stable,N
42597,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Thomomys,talpoides,"(Richardson, 1828)",,,,,"","Northern Pocket Gopher, Vancouver Pocket Gopher",,,LC,,3.1,2008,stable,N
42598,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Thomomys,townsendii,"(Bachman, 1839)",,,,,"",Townsend's Pocket Gopher,,,LC,,3.1,2008,stable,N
21800,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,GEOMYIDAE,Thomomys,umbrinus,"Richardson, 1829",,,,,"","Animas Mountains Pocket Gopher, Southern Pocket Gopher",,,LC,,3.1,2008,unknown,N
21815,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Thoopterus,nigrescens,"(Gray, 1870)",,,,,"",Swift Fruit Bat,,,LC,,3.1,2008,unknown,N
21839,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Thrichomys,apereoides,"(Lund, 1839)",,,,,Nelomys aperoides,Punare,,,LC,,3.1,2008,unknown,N
136355,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Thrichomys,inermis,"Pictet, 1841",,,,,"",,,,LC,,3.1,2008,unknown,N
136245,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Thrichomys,pachyurus,"(Wagner, 1845)",,,,,Isothrix pachyurus|Thrichomys fosteri,,,,LC,,3.1,2008,unknown,N
21846,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,THRYONOMYIDAE,Thryonomys,gregorianus,"(Thomas, 1894)",,,,,"",Lesser Cane Rat,,,LC,,3.1,2008,unknown,N
21847,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,THRYONOMYIDAE,Thryonomys,swinderianus,"(Temminck, 1827)",,,,,"",Greater Cane Rat,,,LC,,3.1,2008,unknown,N
21866,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,THYLACINIDAE,Thylacinus,cynocephalus,"(Harris, 1808)",,,,,"","Thylacine, Tasmanian Tiger, Tasmanian Wolf",Loup marsupial,"Lobo de Tasamania, Lobo Marsupial",EX,,3.1,2008,,N
136617,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,cinderella,"(Thomas, 1902)",,,,,"",Cinderella Fat-tailed Mouse Opossum,,,LC,,3.1,2008,unknown,N
199835,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,citellus,"(Thomas, 1912)",,,,,"",,,,LC,,3.1,2011,stable,N
40517,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,elegans,"(Waterhouse, 1839)",,,,,"","Elegant Fat-tailed Mouse Opossum, Elegant Fat-tailed Opossum",Opossum-souris Élégant,Marmosa Elegante,LC,,3.1,2008,decreasing,N
199836,ANIMALIA,CHORDATA,MAMMALIA,DIDELPHIMORPHIA,DIDELPHIDAE,Thylamys,fenestrae,"Martin, 2009",,,,,"",,,,LC,,3.1,2011,stable,N
